title	date	journal	url	EMOBON_publication
Evolution, biology, and genetics of seaweeds	2024	Applications of Seaweeds in Food and Nutrition	https://doi.org/10.1016/b978-0-323-91803-9.00008-1	No
Plankton Across Ecosystems	2024	Plankton in a Changing World	https://doi.org/10.1007/978-3-031-76121-8_10	No
Strong heterologous electron sink outcompetes alternative electron transport pathways in photosynthesis	2024	The Plant Journal	https://doi.org/10.1111/tpj.16935	No
Early transcriptional similarities between two distinct neural lineages during ascidian embryogenesis	2024	Developmental Biology	https://doi.org/10.1016/j.ydbio.2024.06.005	No
Analysis of a shark reveals ancient, Wnt-dependent, habenular asymmetries in vertebrates	2024	Nature Communications volume	https://doi.org/10.1038/s41467-024-54042-2	No
Building a Portuguese coalition for biodiversity genomics	2024	npj Biodiversity	https://doi.org/10.1038/s44185-024-00061-7	No
Spatial accessibility of emergency medical services under inclement weather: a case study in Beijing, China	2024	Natural Hazards and Earth System Sciences	https://doi.org/10.5194/nhess-24-63-2024	No
Kick off meeting agenda/minutes/slides	2024	Planning, Writing and Reviewing Medical Device Clinical and Performance Evaluation Reports (CERs/ PERs)	https://doi.org/10.1016/b978-0-443-22063-0.00024-9	No
Guidelines for the Analysis of DNA Barcoding/Metabarcoding Sequencing Data and Interpretation of Publicly Available Databases	2024	Methods in Molecular Biology,DNA Barcoding	https://doi.org/10.1007/978-1-0716-3581-0_25	No
Biodiversity Conservation Versus Ecological Modernization in Post-crisis Greece: Environmental Syndemics and the Biodiversity Degradation Syndrome	2024	World Regional Geography Book Series,The Geography of Greece	https://doi.org/10.1007/978-3-031-29819-6_28	No
People's attitudes regarding plastics and microplastics pollution: Perceptions, behaviors, and policy implications	2024	Marine Policy	https://doi.org/10.1016/j.marpol.2024.106219	No
Culture independent barcoding of naked lobose amoebae (Amoebozoa: Tubulinea, Discosea, Variosea) from freshwater and soil habitats	2024	Четырнадцатая международная мультиконференция : Тез. докл.	https://doi.org/10.18699/bgrs2024-5.2-15	No
Τemperature increase alters relative fatty acid composition and has negative effects on reproductive output of the benthic copepod Tachidius discipes (copepoda: Harpacticoida)	2024	Marine Biology	https://doi.org/10.1007/s00227-023-04343-9	No
Against the flow: Integrated taxonomy and environmental suitability of a cold-water species dispersing to warmer waters	2024	Biological Invasions	https://doi.org/10.1007/s10530-023-03222-0	No
DNA Barcoding Techniques for Protists	2024	Springer Protocols Handbooks,Practical Handbook on Soil Protists	https://doi.org/10.1007/978-1-0716-3750-0_29	No
eLife assessment: Investigating macroecological patterns in coarse-grained microbial communities using the stochastic logistic model of growth	2024	eLife	https://doi.org/10.7554/elife.89650.3.sa0	No
Chapter 4: Regional Climate Variability and Extremes: Challenges for Adaptation	2024	Hamburg Climate Futures Outlook 2024	https://doi.org/10.1515/9783839470817-007	No
Effects of dispersal and temperature variability on phytoplankton realized temperature niches	2024	Ecology and Evolution	https://doi.org/10.1002/ece3.10882	No
Fabrication of Antibacterial Bone Scaffold Based on Carbonate-Substituted Hydroxyapatite Containing Magnesium from Black Sea Urchin (Arbacia Lixula) Shells Reinforced with Polyvinyl Alcohol and Gelatin	2024	Results in Materials	https://doi.org/10.1016/j.rinma.2024.100580	No
Protein Engineering for Biomass Hydrolyzing Enzymes	2024	Biomass Hydrolyzing Enzymes	https://doi.org/10.1201/9781003335313-11	No
Evaluation of Dunaliella salina Growth in Different Salinities for Potential Application in Saline Water Treatment and Biomass Production	2024	Aquaculture Journal	https://doi.org/10.3390/aquacj4030007	No
Capacity Building Gaps and Needs to Build Urban Resilience: Professionals’ Perspectives	2024	SSRN	https://doi.org/10.2139/ssrn.5059491	No
Gobius incognitus: Vukić, J. & Šanda, R.	2024	IUCN Red List of Threatened Species	https://doi.org/10.2305/iucn.uk.2025-1.rlts.t241149699a241149701.en	No
PIC Special Lab: Registration, Attendance Portal, and Discussion Forum	2024	International Research Journal of Education and Technology	https://doi.org/10.70127/irjedt.vol.7.issue03.1101	No
Critical Evaluation and Validation of a High-Throughput Microplate-Based Cupric Reducing Antioxidant Capacity Method for the Analysis of Fish Feed Ingredients	2024	SSRN	https://doi.org/10.2139/ssrn.4979108	No
Learning and Selection of Pareto Optimal Policies Matching User Preferences	2024	IEEE Access	https://doi.org/10.1109/access.2024.3428411	No
ARIADNEplus Visual Media Service 3D configurator: a new tool for the visual organisation of 3D datasets	2024	Peer Community in Archaeology	https://doi.org/10.24072/pci.archaeo.100350	No
Enhanced methodology to assess business research community serving extended realities movement	2024	Socio-Economic Planning Sciences	https://doi.org/10.1016/j.seps.2024.102015	No
